ID	ItemName	FieldModelName	AttachedModelName	SpriteDDS	MinX	MinY	MaxX	MaxY	SizeX	SizeY	EffectSound	ItemType	TypeName	AbleExchangeNDrop	AbleSell	MinDropLevel	MaxDropLevel	Price	OptionPrice	BlackPrice	MedalPrice	ClassLimit	LimitStat	Limit	LowLevel	HighLevel	Durability	MaxDurability	MinDamage	MaxDamage	Defence	Block	DropOption	Grade	CriticalType	AttackRange	MaxSocketNum	MagicResist	Evade	CoolDown	MaxHP	MaxMP	HPRegen	MPRegen	Speed	SkillPoint	Frost	Fire	Electro	Darkness
62700	Fighter Pants	a_pelvis.R3S	WARRIOR_PANTS2	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62701	Ares Pants	a_pelvis.R3S	ARES_PANTS	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62702	Divine Pants	a_pelvis.R3S	DIVINE_PANTS	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62703	Holy Pants	a_pelvis.R3S	PLATE_SUNG_PANTS	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62704	Platemail Pants	a_pelvis.R3S	PLATE_PANTS2	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62705	Defender Pants	a_pelvis.R3S	WARRIOR_PANTS_D2	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62706	Rogue Pants	a_pelvis.R3S	ROGUE_PANTS_A	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62707	Leaf Pants	a_pelvis.R3S	LEAF_PANTS	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62708	Assassin Pants	a_pelvis.R3S	ROGUE_PANTS_B	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62709	Mage Pants	a_pelvis.R3S	MAGE_PANTS_A	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62710	Marut Pants	a_pelvis.R3S	MARUT_PANTS	pantsh	86	15	153	102	3	4	shirts.wav	TUNIC	Tunic	O	O	0	0	10	X	11	0	4095	CON	20	0	0	100	100	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62770	Fate Of Lazarus	long_sword.r3s	Fate_of_Monarch	item219	154	4	203	103	2	4	wp.wav	COM_SWORD	Ond-Handed Sword	O	O	0	0	19610	O	325528	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62771	Legacy Guardian	Kite_Shield.r3s	Kingdom_Guardian	item219	4	29	53	103	2	3	wp.wav	SHIELD	Shield	O	O	0	0	23000	O	390000	0	3096	CON	20	0	0	100	100	0	0	0	100	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62772	Death Doctrine	Mace.r3s	Death_Doctrine	item219	104	4	153	103	2	4	wp.wav	ONEHANDED_BLUNT	One-Handed Blunt	O	O	0	0	44000	O	676500	0	3080	CON	20	0	0	100	100	100	100	0	0	0	AA	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62773	Bow Of Robin	bow.r3s	Acute_Strings	item219	54	4	103	103	2	4	bowstaff.wav	BOW	Bow	O	O	0	0	36000	O	661500	0	640	CON	20	0	0	100	100	100	100	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62774	Ironshadow Overcast	crossbow.R3S	Ironshadow_Overcast	item219	4	104	53	178	2	3	bowstaff.wav	CROSSBOW	Crossbow	O	O	0	0	60000	O	922500	0	640	CON	20	0	0	100	100	100	100	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62775	Vampiric Edge	Wave_Slusher.r3s	Magma_Edge	Item217	204	4	253	103	2	4	wp.wav	OPP_SLUSHER	Officiator's Crushing Blade	O	O	0	0	40000	O	615000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62776	Salvation Mace	stud_hammer.r3s	Salvation_Mace	Item217	104	29	153	103	2	3	wp.wav	OPP_HAMMER	Officiator's Hammer	O	O	0	0	68000	O	1045500	0	4194304	CON	20	0	0	100	100	100	100	0	0	0	AA	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62777	Bloody Ultimatum	plagued_axe.r3s	Bloody_Ultimatum	Item217	154	4	203	103	2	4	wp.wav	OPP_AXE	Officiator's Blunt	O	O	0	0	40000	O	615000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62778	Phoenix Claw	Needle_Talon.r3s	Phoenix_Claw	Item217	54	29	103	103	2	3	wp.wav	OPP_TALON	Claw	O	O	0	0	30000	O	461250	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62779	Dragon Scaled Guard	skill.R3S	Wyvern_Scaled_Shield	item218	141	4	190	103	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	0	0	23000	O	360000	0	262144	CON	20	0	0	100	100	0	0	0	100	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62780	Sky Iron Cogwheel Saw	skill.R3S	War_Cogwheel	item218	191	4	240	103	2	4	wp.wav	SKILL_A_ATTACK	Attack Arm	O	O	0	0	54000	O	830250	0	524288	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62781	Tempest Chaingun	skill.R3S	Tempest_Chaingun	item218	41	4	90	103	2	4	wp.wav	SKILL_A_GUN	Gun Arm	O	O	0	0	56000	O	861000	0	1048576	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62782	Life Armguard	skill.R3S	HAND_OF_GUARD	Itema011	196	120	232	215	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	49	81	910	O	23534	0	4194304	CON	20	0	0	100	100	0	0	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62783	Newbie Shadow Arm	skill.r3s	CREMO_TARE	Itema011	128	125	170	219	2	4	wp.wav	SKILL_A_KNIFE	Knife Arm	X	O	0	0	2000000	O	4000000	0	8388608	DEX	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62784	Newbie Gun	skill.r3s	PRESSIC_KUAP	Itema010	118	5	162	87	2	4	wp.wav	SKILL_A_GUN	Gun Arm	X	O	0	0	2000000	O	4000000	0	1048576	DEX	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62785	Newbie Claw	needle_talon.r3s	Bramble_razor_talons	Item207	76	175	118	244	2	3	wp.wav	OPP_TALON	Claw	X	O	0	0	2000000	O	4000000	0	14811136	DEX	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62786	Newbie Att. Arm	skill.r3s	HEINT_KUAP	Itema009	55	76	99	132	2	3	wp.wav	SKILL_A_ATTACK	Attack Arm	X	O	0	0	2000000	O	4000000	0	524288	STR	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62787	Newbie Bow	bow.r3s	hunting_bow	item024	148	132	188	232	2	4	bowstaff.wav	BOW	Bow	X	O	0	0	2000000	O	4000000	0	640	DEX	20	0	0	100	100	100	100	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62788	Newbie Dagger	short_sword.r3s	Dagger_03	item043	71	2	88	47	1	2	wp.wav	DAGGER	OPP_TALON	X	O	0	0	2000000	O	4000000	0	4095	DEX	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62789	Ifrit Claw	skill.R3S	Ifrit_Claw	item218	91	4	140	103	2	4	wp.wav	SKILL_A_KNIFE	Knife Arm	O	O	0	0	2510	O	3000000000	0	8388608	LEVEL	100	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62790	Heaven Scaled Guard (Dark)	skill.R3S	HELL_GUARD_ARM_DARK	skillarmdark	141	4	190	103	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	0	0	23000	O	3000000000	0	262144	CON	20	0	0	100	100	0	0	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62791	Heaven Scaled Guard (Light)	skill.R3S	HELL_GUARD_ARM_LIGHT	skillarmlight	141	4	190	103	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	0	0	23000	O	3000000000	0	262144	CON	20	0	0	100	100	0	0	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62792	Heaven Bladed Saw (Dark)	skill.R3S	HELL_ATTACK_ARM_DARK	skillarmdark	191	4	240	103	2	4	wp.wav	SKILL_A_ATTACK	Attack Arm	O	O	0	0	54000	O	3000000000	0	524288	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62793	Heaven Bladed Saw (Light)	skill.R3S	HELL_ATTACK_ARM_LIGHT	skillarmlight	191	4	240	103	2	4	wp.wav	SKILL_A_ATTACK	Attack Arm	O	O	0	0	54000	O	3000000000	0	524288	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62794	Heaven Chaos Cannon (Dark)	skill.R3S	HELL_GUN_ARM_DARK_B	gunarmdarkb	15	133	54	230	2	4	wp.wav	SKILL_A_GUN	Gun Arm	O	O	0	0	3854	O	3000000000	0	1048576	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62795	Heaven Chaos Cannon (Light)	skill.R3S	HELL_GUN_ARM_LIGHT_B	gunarmlightb	15	133	54	230	2	4	wp.wav	SKILL_A_GUN	Gun Arm	O	O	0	0	3854	O	3000000000	0	1048576	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62796	Heaven Dragon Gun (Dark)	skill.R3S	HELL_GUN_ARM_DARK_A	gunarmdarka	83	134	128	231	2	4	wp.wav	SKILL_A_GUN	Gun Arm	O	O	0	0	16394	O	3000000000	0	1048576	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62797	Heaven Dragon Gun (Light)	skill.R3S	HELL_GUN_ARM_LIGHT_A	gunarmlighta	83	134	128	231	2	4	wp.wav	SKILL_A_GUN	Gun Arm	O	O	0	0	16394	O	3000000000	0	1048576	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62798	Heaven Mighty Hammer (Dark)	Heavy_Square.r3s	HELL_BLUNT_DARK_A	weapons2dark	73	130	117	204	2	4	wp.wav	COM_BLUNT	Combatant's Blunt	O	O	0	0	3854	O	3000000000	0	1900544	CON	20	0	0	100	100	100	100	0	0	0	AA	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62799	Heaven Mighty Hammer (Light)	Heavy_Square.r3s	HELL_BLUNT_LIGHT_A	weapons2light	73	130	117	204	2	4	wp.wav	COM_BLUNT	Combatant's Blunt	O	O	0	0	3854	O	3000000000	0	1900544	CON	20	0	0	100	100	100	100	0	0	0	AA	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62800	Heaven Infected Wounds (Dark)	Hellleaf_sword.r3s	HELL_SWORD_DARK_A	sworddarka	143	14	186	108	2	4	wp.wav	COM_SWORD	Combatant Sword	O	O	0	0	15635	O	3000000000	0	1900544	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62801	Heaven Infected Wounds (Light)	Hellleaf_sword.r3s	HELL_SWORD_LIGHT_A	swordlighta	143	14	186	108	2	4	wp.wav	COM_SWORD	Combatant Sword	O	O	0	0	15635	O	3000000000	0	1900544	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62802	Heaven Salvation Mace (Dark)	stud_hammer.r3s	HELL_HAMMER_DARK	weaponsdarkA	104	29	153	103	2	3	wp.wav	OPP_HAMMER	Officiator's Hammer	O	O	0	0	68000	O	3000000000	0	4194304	CON	20	0	0	100	100	100	100	0	0	0	AA	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62803	Heaven Salvation Mace (Light)	stud_hammer.r3s	HELL_HAMMER_LIGHT	weaponslightA	104	29	153	103	2	3	wp.wav	OPP_HAMMER	Officiator's Hammer	O	O	0	0	68000	O	3000000000	0	4194304	CON	20	0	0	100	100	100	100	0	0	0	AA	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62804	Heaven Tainted Plate (Dark)	skill.R3S	HELL_LIFE_ARM_DARK	lifearmdark	196	120	232	215	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	0	0	910	O	3000000000	0	4194304	CON	20	0	0	100	100	0	0	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62805	Heaven Tainted Plate (Light)	skill.R3S	HELL_LIFE_ARM_LIGHT	lifearmlight	196	120	232	215	2	4	wp.wav	SKILL_A_GUARD	Guard Arm	O	O	0	0	910	O	3000000000	0	4194304	CON	20	0	0	100	100	0	0	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62806	Heaven Bloody Ultimatum (Dark)	plagued_axe.r3s	HELL_AXE_DARK	weaponsdarkA	154	4	203	103	2	4	wp.wav	OPP_AXE	Officiator's Blunt	O	O	0	0	40000	O	3000000000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62807	Heaven Bloody Ultimatum (Light)	plagued_axe.r3s	HELL_AXE_LIGHT	weaponslightA	154	4	203	103	2	4	wp.wav	OPP_AXE	Officiator's Blunt	O	O	0	0	40000	O	3000000000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62808	Heaven Vampiric Edge (Dark)	Wave_Slusher.r3s	HELL_BLADE_DARK	weaponsdarkA	204	4	253	103	2	4	wp.wav	OPP_SLUSHER	Officiator's Crushing Blade	O	O	0	0	40000	O	3000000000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62809	Heaven Vampiric Edge (Light)	Wave_Slusher.r3s	HELL_BLADE_LIGHT	weaponslightA	204	4	253	103	2	4	wp.wav	OPP_SLUSHER	Officiator's Crushing Blade	O	O	0	0	40000	O	3000000000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62810	Heaven Shadow Scythe (Dark)	cruel_scythe.r3s	HELL_SCYTHE_DARK	weapons2dark	207	12	248	108	2	4	wp.wav	OPP_SYTHE	Sythe	O	O	0	0	26416	O	3000000000	0	2097152	INT	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62811	Heaven Shadow Scythe (Light)	cruel_scythe.r3s	HELL_SCYTHE_LIGHT	weapons2light	207	12	248	108	2	4	wp.wav	OPP_SYTHE	Sythe	O	O	0	0	26416	O	3000000000	0	2097152	INT	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62812	Heaven Punishing Blade (Dark)	skill.R3S	HELL_SHADOW_ARM_DARK	skillarmdark	91	4	140	103	2	4	wp.wav	SKILL_A_KNIFE	Knife Arm	O	O	0	0	2510	O	3000000000	0	8388608	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62813	Heaven Punishing Blade (Light)	skill.R3S	HELL_SHADOW_ARM_LIGHT	skillarmlight	91	4	140	103	2	4	wp.wav	SKILL_A_KNIFE	Knife Arm	O	O	0	0	2510	O	3000000000	0	8388608	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62814	Heaven Needle Talon (Dark)	Needle_Talon.r3s	HELL_CLAW_DARK	weaponsdarkA	54	29	103	103	2	3	wp.wav	OPP_TALON	Claw	O	O	0	0	30000	O	3000000000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62815	Heaven Needle Talon (Light)	Needle_Talon.r3s	HELL_CLAW_LIGHT	weaponslightA	54	29	103	103	2	3	wp.wav	OPP_TALON	Claw	O	O	0	0	30000	O	3000000000	0	14811136	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62816	Heaven Fate Of Lazarus (Dark)	long_sword.r3s	HEAVEN_SWORD_DARK	weaponsdarkH	154	4	203	103	2	4	wp.wav	ONEHANDED_SWORD	One-Handed Sword	O	O	0	0	19610	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62817	Heaven Fate Of Lazarus (Light)	long_sword.r3s	HEAVEN_SWORD_LIGHT	weaponslightH	154	4	203	103	2	4	wp.wav	ONEHANDED_SWORD	One-Handed Sword	O	O	0	0	19610	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62818	Heaven Legacy Guardian (Dark)	Kite_Shield.r3s	HEAVEN_SHIELD_DARK	weaponsdarkH	4	29	53	103	2	3	wp.wav	SHIELD	Shield	O	O	0	0	23000	O	3000000000	0	3096	CON	20	0	0	100	100	0	0	0	100	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62819	Heaven Legacy Guardian (Light)	Kite_Shield.r3s	HEAVEN_SHIELD_LIGHT	weaponslightH	4	29	53	103	2	3	wp.wav	SHIELD	Shield	O	O	0	0	23000	O	3000000000	0	3096	CON	20	0	0	100	100	0	0	0	100	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62820	Heaven Spirit Mase (Dark)	Mace.r3s	HEAVEN_HAMMER_DARK	weaponsdarkH	104	4	153	103	2	4	wp.wav	ONEHANDED_BLUNT	One-Handed Blunt	O	O	0	0	44000	O	676500	0	3080	CON	20	0	0	100	100	100	100	0	0	0	AA	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62821	Heaven Spirit Mase (Dark)	Mace.r3s	HEAVEN_HAMMER_DARK	weaponsdarkH	104	4	153	103	2	4	wp.wav	ONEHANDED_BLUNT	One-Handed Blunt	O	O	0	0	44000	O	676500	0	3080	CON	20	0	0	100	100	100	100	0	0	0	AA	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62822	Heaven Bow Of Robin (Dark)	crossbow.R3S	HEAVEN_LONGBOW_DARK	weaponsdarkH	4	104	53	178	2	3	bowstaff.wav	CROSSBOW	Crossbow	O	O	0	0	36000	O	3000000000	0	640	CON	20	0	0	100	100	100	100	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62823	Heaven Bow Of Robin (Light)	crossbow.R3S	HEAVEN_LONGBOW_LIGHT	weaponslightH	4	104	53	178	2	3	bowstaff.wav	CROSSBOW	Crossbow	O	O	0	0	36000	O	3000000000	0	640	CON	20	0	0	100	100	100	100	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62824	Heaven Spirit Overcast (Dark)	bow.r3s	HEAVEN_CROSSBOW_DARK	weaponsdarkH	54	4	103	103	2	4	bowstaff.wav	BOW	Bow	O	O	0	0	60000	O	3000000000	0	640	CON	20	0	0	100	100	100	100	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62825	Heaven Spirit Overcast (Light)	bow.r3s	HEAVEN_CROSSBOW_LIGHT	weaponslightH	54	4	103	103	2	4	bowstaff.wav	BOW	Bow	O	O	0	0	60000	O	3000000000	0	640	CON	20	0	0	100	100	100	100	0	0	0	AA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62826	Heaven Warlock Wand (Dark)	staff.r3s	HEAVEN_STAFF_DARK	staffdark	68	13	100	107	2	4	bowstaff.wav	STAFF	Staff	O	O	0	0	3854	O	3000000000	0	768	INT	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62827	Heaven Warlock Wand (Light)	staff.r3s	HEAVEN_STAFF_LIGHT	stafflight	68	13	100	107	2	4	bowstaff.wav	STAFF	Staff	O	O	0	0	3854	O	3000000000	0	768	INT	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62828	Heaven Spirit Dagger (Dark)	short_sword.r3s	HEAVEN_KNIFE_DARK	daggerdarkb	216	15	236	62	1	2	wp.wav	DAGGER	OPP_TALON	O	O	0	0	8846	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62829	Heaven Spirit Dagger (Light)	short_sword.r3s	HEAVEN_KNIFE_LIGHT	daggerlightb	216	15	236	62	1	2	wp.wav	DAGGER	OPP_TALON	O	O	0	0	8846	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62830	Heaven Royal Dagger (Dark)	short_sword.r3s	HEAVEN_DAGGER_DARK	daggerdark	103	4	124	49	1	2	wp.wav	DAGGER	OPP_TALON	O	O	0	0	910	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62831	Heaven Royal Dagger (Light)	short_sword.r3s	HEAVEN_DAGGER_LIGHT	daggerlight	103	4	124	49	1	2	wp.wav	DAGGER	OPP_TALON	O	O	0	0	910	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62832	Heaven Soul Of Monarch (Dark)	double_bladed_axe.r3s	HEAVEN_AXE_DARK	weapons2dark	14	14	55	86	2	3	wp.wav	ONEHANDED_AXE	One-Handed Axe	O	O	0	0	3854	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62833	Heaven Soul Of Monarch (Light)	double_bladed_axe.r3s	HEAVEN_AXE_LIGHT	weapons2light	14	14	55	86	2	3	wp.wav	ONEHANDED_AXE	One-Handed Axe	O	O	0	0	3854	O	3000000000	0	4095	CON	20	0	0	100	100	100	100	0	0	0	AA	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62565	Fireworks(handsome)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F01	1	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
62566	Fireworks(Ye)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F01	2	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
62567	Fireworks(dan)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F01	3	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
62569	Fireworks(Xi)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F02	1	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
62570	Fireworks(Fa)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F02	2	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
62571	Fireworks(Cai)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F02	3	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
62572	Fireworks	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F03	0	0	0	0	0	0	0	Fireworks\\that shows a round shape\\Better effect at night											
62574	Fireworks(TaiChi)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F03	2	0	0	0	0	0	0	Fireworks\\that shows Yin Yang picture\\Better effect at night											
62575	Fireworks(Da)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F03	3	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
62577	Fireworks(Hao)	acc000.r3s	NONE	X-mas_present01	4	3	27	26	1	1	arrow.wav	FIRE_CRACKER	Fire Cracker	O	O	0	0	10000000	X	10000000	0	0	NONE	0	0	0	1	250	X	0	0x8F04	1	0	0	0	0	0	0	Fireworks\\that shows \\Better effect at night											
